B19013I_001E,name,county,county subdivision,state
-666666666.0,"North Evans CCD, Evans County, Georgia",109,92204,13
53340.0,"West Whitfield CCD, Whitfield County, Georgia",313,93350,13
36035.0,"Rome CCD, Floyd County, Georgia",115,92586,13
44453.0,"Chestatee CCD, Forsyth County, Georgia",117,90642,13
13737.0,"Armuchee CCD, Floyd County, Georgia",115,90126,13
-666666666.0,"Shannon CCD, Floyd County, Georgia",115,92736,13
61131.0,"Silver City CCD, Forsyth County, Georgia",117,92772,13
48047.0,"Cumming CCD, Forsyth County, Georgia",117,90828,13
78354.0,"Big Creek CCD, Forsyth County, Georgia",117,90270,13
-666666666.0,"Clarkesville CCD, Habersham County, Georgia",137,90672,13
36125.0,"Cornelia CCD, Habersham County, Georgia",137,90798,13
-666666666.0,"Turnerville CCD, Habersham County, Georgia",137,93102,13
-666666666.0,"Royston CCD, Hart County, Georgia",147,92622,13
37409.0,"Hartwell CCD, Hart County, Georgia",147,91428,13
-666666666.0,"Reed Creek CCD, Hart County, Georgia",147,92466,13
-666666666.0,"Bowersville CCD, Hart County, Georgia",147,90348,13
-666666666.0,"Naylor CCD, Lowndes County, Georgia",185,92136,13
32337.0,"Barretts CCD, Lowndes County, Georgia",185,90228,13
-666666666.0,"Greenville CCD, Meriwether County, Georgia",199,91368,13
-666666666.0,"Manchester CCD, Meriwether County, Georgia",199,91908,13
58188.0,"Darien CCD, McIntosh County, Georgia",191,90882,13
-666666666.0,"Townsend CCD, McIntosh County, Georgia",191,93078,13
-666666666.0,"Luthersville CCD, Meriwether County, Georgia",199,91854,13
41136.0,"Hahira CCD, Lowndes County, Georgia",185,91392,13
27500.0,"Lake Park CCD, Lowndes County, Georgia",185,91686,13
24289.0,"Valdosta CCD, Lowndes County, Georgia",185,93168,13
-666666666.0,"Woodbury CCD, Meriwether County, Georgia",199,93414,13
-666666666.0,"Warm Springs CCD, Meriwether County, Georgia",199,93246,13
-666666666.0,"Gay CCD, Meriwether County, Georgia",199,91266,13
26875.0,"Culloden-Bolingbroke CCD, Monroe County, Georgia",207,90822,13
-666666666.0,"Forsyth CCD, Monroe County, Georgia",207,91206,13
-666666666.0,"Little River CCD, Putnam County, Georgia",237,91782,13
-666666666.0,"Phoenix CCD, Putnam County, Georgia",237,92364,13
27981.0,"Eatonton CCD, Putnam County, Georgia",237,91032,13
51750.0,"Leslie-De Soto CCD, Sumter County, Georgia",261,91728,13
25221.0,"Americus CCD, Sumter County, Georgia",261,90090,13
41016.0,"Andersonville CCD, Sumter County, Georgia",261,90096,13
-666666666.0,"Plains CCD, Sumter County, Georgia",261,92388,13
-666666666.0,"Crawfordville CCD, Taliaferro County, Georgia",265,90816,13
-666666666.0,"Sharon CCD, Taliaferro County, Georgia",265,92742,13
-666666666.0,"Panhandle CCD, Warren County, Georgia",301,92304,13
-666666666.0,"Norwood CCD, Warren County, Georgia",301,92226,13
-666666666.0,"Camak CCD, Warren County, Georgia",301,90516,13
-666666666.0,"Norris CCD, Warren County, Georgia",301,92190,13
-666666666.0,"Warrenton CCD, Warren County, Georgia",301,93258,13
-666666666.0,"Milford CCD, Baker County, Georgia",007,92010,13
-666666666.0,"Newton CCD, Baker County, Georgia",007,92160,13
-666666666.0,"Pembroke CCD, Bryan County, Georgia",029,92346,13
82653.0,"Richmond Hill CCD, Bryan County, Georgia",029,92514,13
-666666666.0,"Fort Stewart CCD, Bryan County, Georgia",029,91236,13
-666666666.0,"Jackson CCD, Butts County, Georgia",035,91572,13
-666666666.0,"Jenkinsburg CCD, Butts County, Georgia",035,91602,13
-666666666.0,"Flovilla CCD, Butts County, Georgia",035,91182,13
-666666666.0,"Aline CCD, Candler County, Georgia",043,90060,13
-666666666.0,"Pulaski CCD, Candler County, Georgia",043,92430,13
16433.0,"Metter CCD, Candler County, Georgia",043,91986,13
47172.0,"St. Marys CCD, Camden County, Georgia",039,92652,13
58750.0,"Villa Rica CCD, Carroll County, Georgia",045,93216,13
32232.0,"Woodbine CCD, Camden County, Georgia",039,93408,13
51250.0,"Kingsland CCD, Camden County, Georgia",039,91650,13
-666666666.0,"Mount Zion CCD, Carroll County, Georgia",045,92112,13
-666666666.0,"Bowdon CCD, Carroll County, Georgia",045,90342,13
88472.0,"Whitesburg CCD, Carroll County, Georgia",045,93372,13
-666666666.0,"Roopville CCD, Carroll County, Georgia",045,92592,13
33647.0,"Carrollton CCD, Carroll County, Georgia",045,90552,13
-666666666.0,"Temple CCD, Carroll County, Georgia",045,92976,13
-666666666.0,"Roberta CCD, Crawford County, Georgia",079,92544,13
-666666666.0,"Zenith CCD, Crawford County, Georgia",079,93480,13
-666666666.0,"Damascus CCD, Early County, Georgia",099,90870,13
-666666666.0,"Jakin CCD, Early County, Georgia",099,91584,13
-666666666.0,"Broxton CCD, Coffee County, Georgia",069,90438,13
-666666666.0,"Blakely CCD, Early County, Georgia",099,90294,13
-666666666.0,"Arabi CCD, Crisp County, Georgia",081,90108,13
-666666666.0,"Cordele CCD, Crisp County, Georgia",081,90792,13
27463.0,"West Green CCD, Coffee County, Georgia",069,93324,13
27062.0,"Douglas CCD, Coffee County, Georgia",069,90972,13
-666666666.0,"Nicholls CCD, Coffee County, Georgia",069,92166,13
49228.0,"Ambrose CCD, Coffee County, Georgia",069,90084,13
42448.0,"Newnan CCD, Coweta County, Georgia",077,92154,13
-666666666.0,"Moreland CCD, Coweta County, Georgia",077,92070,13
40625.0,"Grantville CCD, Coweta County, Georgia",077,91344,13
70893.0,"Senoia CCD, Coweta County, Georgia",077,92724,13
38554.0,"Mableton CCD, Cobb County, Georgia",067,91866,13
59757.0,"Acworth-Kennesaw CCD, Cobb County, Georgia",067,90018,13
36826.0,"Austell CCD, Cobb County, Georgia",067,90174,13
99470.0,"Northeast Cobb CCD, Cobb County, Georgia",067,92202,13
42701.0,"Smyrna CCD, Cobb County, Georgia",067,92784,13
84600.0,"Vinings CCD, Cobb County, Georgia",067,93222,13
43454.0,"Marietta CCD, Cobb County, Georgia",067,91926,13
58564.0,"Powder Springs CCD, Cobb County, Georgia",067,92418,13
33963.0,"Fair Oaks CCD, Cobb County, Georgia",067,91140,13
21215.0,"Carters Lake CCD, Gilmer County, Georgia",123,90567,13
28684.0,"Ellijay CCD, Gilmer County, Georgia",123,91074,13
-666666666.0,"Good Hope CCD, Walton County, Georgia",297,91320,13
-666666666.0,"Rich Mountain CCD, Gilmer County, Georgia",123,92517,13
-666666666.0,"Lookout Mountain CCD, Dade County, Georgia",083,91809,13
-666666666.0,"Sand Mountain CCD, Dade County, Georgia",083,92682,13
78125.0,"Jersey CCD, Walton County, Georgia",297,91608,13
-666666666.0,"Social Circle CCD, Walton County, Georgia",297,92796,13
-666666666.0,"Monroe CCD, Walton County, Georgia",297,92046,13
45714.0,"Campton CCD, Walton County, Georgia",297,90528,13
71932.0,"Loganville CCD, Walton County, Georgia",297,91806,13
-666666666.0,"Tignall CCD, Wilkes County, Georgia",317,93048,13
-666666666.0,"Rayle CCD, Wilkes County, Georgia",317,92448,13
-666666666.0,"Dixie CCD, Brooks County, Georgia",027,90948,13
-666666666.0,"Quitman CCD, Brooks County, Georgia",027,92436,13
-666666666.0,"Morven CCD, Brooks County, Georgia",027,92088,13
-666666666.0,"Eastman CCD, Dodge County, Georgia",091,91014,13
-666666666.0,"Barney CCD, Brooks County, Georgia",027,90222,13
-666666666.0,"Empress CCD, Brooks County, Georgia",027,91086,13
-666666666.0,"Barwick-Pavo CCD, Brooks County, Georgia",027,90234,13
-666666666.0,"Chauncey CCD, Dodge County, Georgia",091,90630,13
78814.0,"Chester CCD, Dodge County, Georgia",091,90648,13
16667.0,"Rhine CCD, Dodge County, Georgia",091,92496,13
31364.0,"Elberton CCD, Elbert County, Georgia",105,91044,13
-666666666.0,"Sugar Valley-Resaca CCD, Gordon County, Georgia",129,92880,13
-666666666.0,"Fairmount CCD, Gordon County, Georgia",129,91134,13
35000.0,"Calhoun CCD, Gordon County, Georgia",129,90504,13
-666666666.0,"Bowman CCD, Elbert County, Georgia",105,90354,13
31351.0,"Canton CCD, Cherokee County, Georgia",057,90540,13
70909.0,"Holly Springs CCD, Cherokee County, Georgia",057,91512,13
84750.0,"Ball Ground CCD, Cherokee County, Georgia",057,90204,13
-666666666.0,"Waleska CCD, Cherokee County, Georgia",057,93234,13
56983.0,"Woodstock CCD, Cherokee County, Georgia",057,93426,13
-666666666.0,"Lathemtown CCD, Cherokee County, Georgia",057,91692,13
250001.0,"Brooks CCD, Fayette County, Georgia",113,90432,13
76051.0,"Fayetteville CCD, Fayette County, Georgia",113,91164,13
96528.0,"Leesburg CCD, Lee County, Georgia",177,91716,13
-666666666.0,"Smithville CCD, Lee County, Georgia",177,92778,13
34180.0,"Philema CCD, Lee County, Georgia",177,92358,13
-666666666.0,"Mansfield CCD, Newton County, Georgia",217,91920,13
45053.0,"Covington-Porterdale CCD, Newton County, Georgia",217,90804,13
-666666666.0,"Jasper CCD, Pickens County, Georgia",227,91590,13
-666666666.0,"Talking Rock CCD, Pickens County, Georgia",227,92952,13
-666666666.0,"Nelson-Tate-Marble Hill CCD, Pickens County, Georgia",227,92139,13
-666666666.0,"Ludville CCD, Pickens County, Georgia",227,91830,13
-666666666.0,"Siloam CCD, Greene County, Georgia",133,92766,13
-666666666.0,"Greensboro CCD, Greene County, Georgia",133,91356,13
-666666666.0,"Greshamville CCD, Greene County, Georgia",133,91374,13
-666666666.0,"White Plains CCD, Greene County, Georgia",133,93366,13
49625.0,"Norman Park CCD, Colquitt County, Georgia",071,92184,13
-666666666.0,"Woodville CCD, Greene County, Georgia",133,93432,13
-666666666.0,"Union Point CCD, Greene County, Georgia",133,93156,13
-666666666.0,"Doerun CCD, Colquitt County, Georgia",071,90960,13
31211.0,"Moultrie CCD, Colquitt County, Georgia",071,92100,13
55370.0,"Berlin-Ellenton CCD, Colquitt County, Georgia",071,90258,13
35190.0,"Funston CCD, Colquitt County, Georgia",071,91254,13
30795.0,"Lenox CCD, Cook County, Georgia",075,91722,13
37083.0,"Adel-Sparks CCD, Cook County, Georgia",075,90030,13
-666666666.0,"Dawsonville CCD, Dawson County, Georgia",085,90906,13
39191.0,"College Park CCD, Clayton County, Georgia",063,90726,13
47111.0,"Jonesboro CCD, Clayton County, Georgia",063,91620,13
38836.0,"Forest Park-Morrow CCD, Clayton County, Georgia",063,91200,13
41076.0,"Riverdale CCD, Clayton County, Georgia",063,92538,13
46893.0,"Fairburn-Union City CCD, Fulton County, Georgia",121,91128,13
62040.0,"Roswell-Alpharetta CCD, Fulton County, Georgia",121,92604,13
35673.0,"College Park CCD, Fulton County, Georgia",121,90732,13
36285.0,"East Point CCD, Fulton County, Georgia",121,91020,13
35450.0,"Palmetto CCD, Fulton County, Georgia",121,92298,13
45527.0,"Atlanta CCD, Fulton County, Georgia",121,90144,13
42706.0,"Gainesville CCD, Hall County, Georgia",139,91260,13
49500.0,"Oakwood CCD, Hall County, Georgia",139,92250,13
39583.0,"Murrayville CCD, Hall County, Georgia",139,92118,13
-666666666.0,"Linton CCD, Hancock County, Georgia",141,91758,13
48984.0,"Clermont CCD, Hall County, Georgia",139,90690,13
54543.0,"Flowery Branch CCD, Hall County, Georgia",139,91188,13
78214.0,"Lula CCD, Hall County, Georgia",139,91836,13
-666666666.0,"Mayfield CCD, Hancock County, Georgia",141,91944,13
-666666666.0,"Sparta CCD, Hancock County, Georgia",141,92826,13
-666666666.0,"Devereux CCD, Hancock County, Georgia",141,90930,13
-666666666.0,"Mayhaw CCD, Miller County, Georgia",201,91950,13
-666666666.0,"Thomson CCD, McDuffie County, Georgia",189,93018,13
-666666666.0,"Dahlonega CCD, Lumpkin County, Georgia",187,90852,13
-666666666.0,"Dearing CCD, McDuffie County, Georgia",189,90912,13
-666666666.0,"Colquitt CCD, Miller County, Georgia",201,90744,13
-666666666.0,"Bellview CCD, Miller County, Georgia",201,90246,13
-666666666.0,"Godfrey CCD, Morgan County, Georgia",211,91314,13
-666666666.0,"Rutledge CCD, Morgan County, Georgia",211,92640,13
-666666666.0,"Madison CCD, Morgan County, Georgia",211,91902,13
62614.0,"Bostwick CCD, Morgan County, Georgia",211,90336,13
-666666666.0,"Buckhead CCD, Morgan County, Georgia",211,90456,13
-666666666.0,"Centralhatchee CCD, Heard County, Georgia",149,90606,13
-666666666.0,"Franklin CCD, Heard County, Georgia",149,91248,13
-666666666.0,"Texas CCD, Heard County, Georgia",149,92988,13
-666666666.0,"Bogart CCD, Oconee County, Georgia",219,90324,13
-666666666.0,"Elder CCD, Oconee County, Georgia",219,91050,13
45102.0,"Watkinsville CCD, Oconee County, Georgia",219,93282,13
45842.0,"West Dougherty CCD, Dougherty County, Georgia",095,93312,13
17273.0,"East Dougherty CCD, Dougherty County, Georgia",095,90996,13
84219.0,"Blue Ridge CCD, Fannin County, Georgia",111,90306,13
58269.0,"Morganton CCD, Fannin County, Georgia",111,92082,13
-666666666.0,"Higdon-Mobile CCD, Fannin County, Georgia",111,91464,13
-666666666.0,"McCaysville CCD, Fannin County, Georgia",111,91872,13
70313.0,"Mineral Bluff CCD, Fannin County, Georgia",111,92034,13
40000.0,"Locust Grove CCD, Henry County, Georgia",151,91800,13
38092.0,"Stockbridge CCD, Henry County, Georgia",151,92862,13
38607.0,"Hampton CCD, Henry County, Georgia",151,91404,13
56985.0,"McDonough CCD, Henry County, Georgia",151,91878,13
-666666666.0,"Perry CCD, Houston County, Georgia",153,92352,13
-666666666.0,"Elko CCD, Houston County, Georgia",153,91056,13
-666666666.0,"Brewton CCD, Laurens County, Georgia",175,90378,13
45879.0,"Warner Robins CCD, Houston County, Georgia",153,93252,13
-666666666.0,"East Dublin CCD, Laurens County, Georgia",175,91002,13
-666666666.0,"Dudley CCD, Laurens County, Georgia",175,90984,13
-666666666.0,"Dublin CCD, Laurens County, Georgia",175,90978,13
14216.0,"Rentz CCD, Laurens County, Georgia",175,92484,13
-666666666.0,"Cadwell CCD, Laurens County, Georgia",175,90492,13
-666666666.0,"Cedar Grove CCD, Laurens County, Georgia",175,90594,13
-666666666.0,"Dexter CCD, Laurens County, Georgia",175,90936,13
24632.0,"Ludowici North CCD, Long County, Georgia",183,91818,13
90625.0,"Ludowici South CCD, Long County, Georgia",183,91824,13
-666666666.0,"Rover CCD, Spalding County, Georgia",255,92613,13
37095.0,"Griffin CCD, Spalding County, Georgia",255,91380,13
-666666666.0,"Orchard Hill CCD, Spalding County, Georgia",255,92292,13
-666666666.0,"Sunny Side CCD, Spalding County, Georgia",255,92901,13
-666666666.0,"Rock Creek CCD, Stephens County, Georgia",257,92556,13
-666666666.0,"Milan CCD, Telfair County, Georgia",271,92004,13
45074.0,"Toccoa CCD, Stephens County, Georgia",257,93054,13
29671.0,"McRae-Helena CCD, Telfair County, Georgia",271,91896,13
-666666666.0,"Jacksonville CCD, Telfair County, Georgia",271,91578,13
-666666666.0,"Lumber City CCD, Telfair County, Georgia",271,91842,13
-666666666.0,"Suches CCD, Union County, Georgia",291,92874,13
48750.0,"Blairsville CCD, Union County, Georgia",291,90288,13
2499.0,"Ivylog CCD, Union County, Georgia",291,91566,13
19129.0,"Thomaston CCD, Upson County, Georgia",293,93006,13
-666666666.0,"The Rock-Yatesville CCD, Upson County, Georgia",293,93000,13
-666666666.0,"Harrison CCD, Washington County, Georgia",303,91416,13
-666666666.0,"Sandersville CCD, Washington County, Georgia",303,92676,13
27331.0,"Fort Valley CCD, Peach County, Georgia",225,91242,13
-666666666.0,"Helen CCD, White County, Georgia",311,91446,13
-666666666.0,"Byron CCD, Peach County, Georgia",225,90486,13
-666666666.0,"Warthen CCD, Washington County, Georgia",303,93264,13
-666666666.0,"Tennille CCD, Washington County, Georgia",303,92982,13
-666666666.0,"Davisboro CCD, Washington County, Georgia",303,90894,13
63966.0,"Dallas CCD, Paulding County, Georgia",223,90858,13
52837.0,"Hiram CCD, Paulding County, Georgia",223,91494,13
-666666666.0,"Yorkville CCD, Paulding County, Georgia",223,93462,13
-666666666.0,"Patterson CCD, Pierce County, Georgia",229,92322,13
-666666666.0,"Bristol CCD, Pierce County, Georgia",229,90396,13
-666666666.0,"Blackshear CCD, Pierce County, Georgia",229,90282,13
-666666666.0,"Zebulon CCD, Pike County, Georgia",231,93474,13
-666666666.0,"Meansville CCD, Pike County, Georgia",231,91968,13
-666666666.0,"Concord-Molena CCD, Pike County, Georgia",231,90768,13
-666666666.0,"Williamson CCD, Pike County, Georgia",231,93384,13
-666666666.0,"Hephzibah CCD, Richmond County, Georgia",245,91452,13
55982.0,"Fort Gordon CCD, Richmond County, Georgia",245,91224,13
42596.0,"Gracewood CCD, Richmond County, Georgia",245,91338,13
38337.0,"Augusta CCD, Richmond County, Georgia",245,90168,13
-666666666.0,"Newington CCD, Screven County, Georgia",251,92148,13
-666666666.0,"Hiltonia CCD, Screven County, Georgia",251,91482,13
-666666666.0,"Millhaven CCD, Screven County, Georgia",251,92022,13
-666666666.0,"Rocky Ford CCD, Screven County, Georgia",251,92580,13
50600.0,"Sylvania CCD, Screven County, Georgia",251,92934,13
24654.0,"Reidsville CCD, Tattnall County, Georgia",267,92478,13
47963.0,"Glennville CCD, Tattnall County, Georgia",267,91302,13
-666666666.0,"Collins CCD, Tattnall County, Georgia",267,90738,13
41243.0,"Chamblee-Doraville CCD, DeKalb County, Georgia",089,90612,13
39654.0,"Lithonia CCD, DeKalb County, Georgia",089,91770,13
-666666666.0,"Tallapoosa CCD, Haralson County, Georgia",143,92958,13
-666666666.0,"Buchanan CCD, Haralson County, Georgia",143,90450,13
-666666666.0,"Bremen CCD, Haralson County, Georgia",143,90372,13
-666666666.0,"Nicholson CCD, Jackson County, Georgia",157,92172,13
-666666666.0,"Maysville CCD, Jackson County, Georgia",157,91962,13
63750.0,"West Jackson CCD, Jackson County, Georgia",157,93330,13
-666666666.0,"Commerce CCD, Jackson County, Georgia",157,90762,13
86250.0,"Jefferson CCD, Jackson County, Georgia",157,91596,13
-666666666.0,"Deepstep CCD, Washington County, Georgia",303,90918,13
32473.0,"Cleveland CCD, White County, Georgia",311,90696,13
41632.0,"Mossy Creek CCD, White County, Georgia",311,92094,13
-666666666.0,"Louisville CCD, Jefferson County, Georgia",163,91812,13
-666666666.0,"Wadley CCD, Jefferson County, Georgia",163,93228,13
26250.0,"Stapleton CCD, Jefferson County, Georgia",163,92838,13
-666666666.0,"Wrens CCD, Jefferson County, Georgia",163,93444,13
-666666666.0,"Round Oak CCD, Jones County, Georgia",169,92610,13
-666666666.0,"Lincolnton CCD, Lincoln County, Georgia",181,91752,13
42455.0,"Chatsworth CCD, Murray County, Georgia",213,90618,13
-666666666.0,"Cisco CCD, Murray County, Georgia",213,90666,13
-666666666.0,"Casey Springs CCD, Murray County, Georgia",213,90576,13
59286.0,"Crandall-Eton CCD, Murray County, Georgia",213,90810,13
-666666666.0,"Finleyson CCD, Pulaski County, Georgia",235,91170,13
-666666666.0,"Hartford CCD, Pulaski County, Georgia",235,91422,13
-666666666.0,"Hawkinsville CCD, Pulaski County, Georgia",235,91434,13
41250.0,"Clayton CCD, Rabun County, Georgia",241,90684,13
-666666666.0,"Tiger CCD, Rabun County, Georgia",241,93042,13
-666666666.0,"Richland CCD, Stewart County, Georgia",259,92508,13
-666666666.0,"Lumpkin CCD, Stewart County, Georgia",259,91848,13
-666666666.0,"Omaha CCD, Stewart County, Georgia",259,92280,13
-666666666.0,"Hiawassee CCD, Towns County, Georgia",281,91458,13
-666666666.0,"Macedonia CCD, Towns County, Georgia",281,91884,13
-666666666.0,"Young Harris CCD, Towns County, Georgia",281,93468,13
-666666666.0,"Gillis Springs CCD, Treutlen County, Georgia",283,91290,13
-666666666.0,"Soperton CCD, Treutlen County, Georgia",283,92802,13
-666666666.0,"Rebecca CCD, Turner County, Georgia",287,92454,13
58135.0,"Ashburn-Sycamore CCD, Turner County, Georgia",287,90134,13
-666666666.0,"Irwinville CCD, Irwin County, Georgia",155,91560,13
-666666666.0,"Ocilla CCD, Irwin County, Georgia",155,92262,13
-666666666.0,"Holt CCD, Irwin County, Georgia",155,91518,13
25156.0,"Pearson CCD, Atkinson County, Georgia",003,92334,13
21078.0,"Axson CCD, Atkinson County, Georgia",003,90180,13
23750.0,"Willacoochee CCD, Atkinson County, Georgia",003,93378,13
33177.0,"Enigma CCD, Berrien County, Georgia",019,91092,13
-666666666.0,"Alapaha CCD, Berrien County, Georgia",019,90054,13
-666666666.0,"Ray City CCD, Berrien County, Georgia",019,92442,13
41125.0,"Nashville CCD, Berrien County, Georgia",019,92130,13
-666666666.0,"Chickamauga CCD, Walker County, Georgia",295,90654,13
-666666666.0,"Villanow CCD, Walker County, Georgia",295,93210,13
19215.0,"Chattanooga Valley CCD, Walker County, Georgia",295,90624,13
-666666666.0,"Rock Spring CCD, Walker County, Georgia",295,92574,13
-666666666.0,"Kensington CCD, Walker County, Georgia",295,91638,13
60664.0,"Rossville-Beverly Hills CCD, Walker County, Georgia",295,92598,13
50051.0,"Snellville-Grayson CCD, Gwinnett County, Georgia",135,92790,13
36862.0,"Lilburn CCD, Gwinnett County, Georgia",135,91740,13
45394.0,"Lawrenceville CCD, Gwinnett County, Georgia",135,91704,13
63413.0,"Dacula-Rocky Creek CCD, Gwinnett County, Georgia",135,90846,13
39284.0,"Norcross CCD, Gwinnett County, Georgia",135,92178,13
44438.0,"Suwanee-Duluth CCD, Gwinnett County, Georgia",135,92910,13
48139.0,"Bethlehem CCD, Barrow County, Georgia",013,90264,13
43594.0,"Auburn CCD, Barrow County, Georgia",013,90162,13
46318.0,"Statham CCD, Barrow County, Georgia",013,92850,13
49958.0,"Winder CCD, Barrow County, Georgia",013,93390,13
-666666666.0,"St. George CCD, Charlton County, Georgia",049,92646,13
16635.0,"Folkston CCD, Charlton County, Georgia",049,91194,13
-666666666.0,"Homerville CCD, Clinch County, Georgia",065,91530,13
-666666666.0,"Fargo CCD, Clinch County, Georgia",065,91158,13
38706.0,"White-Pine Log CCD, Bartow County, Georgia",015,93360,13
35865.0,"Emerson CCD, Bartow County, Georgia",015,91080,13
61471.0,"Kingston CCD, Bartow County, Georgia",015,91656,13
-666666666.0,"Adairsville CCD, Bartow County, Georgia",015,90024,13
33333.0,"Cartersville CCD, Bartow County, Georgia",015,90570,13
-666666666.0,"Euharlee-Taylorsville CCD, Bartow County, Georgia",015,91104,13
21944.0,"Cairo CCD, Grady County, Georgia",131,90498,13
45581.0,"Bill Arp CCD, Douglas County, Georgia",097,90276,13
71200.0,"Winston CCD, Douglas County, Georgia",097,93396,13
-666666666.0,"Fairplay CCD, Douglas County, Georgia",097,91146,13
-666666666.0,"Spence CCD, Grady County, Georgia",131,92832,13
-666666666.0,"Whigham CCD, Grady County, Georgia",131,93354,13
39083.0,"Calvary-Reno CCD, Grady County, Georgia",131,90510,13
28006.0,"Hazlehurst CCD, Jeff Davis County, Georgia",161,91440,13
-666666666.0,"Denton CCD, Jeff Davis County, Georgia",161,90924,13
-666666666.0,"Tarrytown CCD, Montgomery County, Georgia",209,92964,13
-666666666.0,"Uvalda CCD, Montgomery County, Georgia",209,93162,13
-666666666.0,"Mount Vernon-Ailey CCD, Montgomery County, Georgia",209,92106,13
-666666666.0,"Benevolence CCD, Randolph County, Georgia",243,90252,13
